business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,neighborhoods,sf_find_neighborhoods,current_police_districts,current_supervisor_districts,analysis_neighborhoods
88113,Barzotto,1270 Valencia St,San Francisco,CA,94110,None,None,None,14155281200.0,88113_20180108,2018-01-08,90.0,Routine - Unscheduled,88113_20180108_103157,Food safety certificate or food handler card not available,Low Risk,,,,,
90504,Tara Indian Cuisine,2217 Market St,San Francisco,CA,94114,None,None,None,14155866655.0,90504_20180418,2018-04-18,84.0,Routine - Unscheduled,90504_20180418_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,
90427,Mcdonald'S,1100 Fillmore St.,San Francisco,CA,94115,None,None,None,Unknown,90427_20170420,2017-04-20,92.0,Routine - Unscheduled,90427_20170420_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
65679,Red House Bakery,2818 San Bruno Ave,San Francisco,CA,94134,37.72618,-122.403082,POINT (-122.403082 37.72618),Unknown,65679_20171204,2017-12-04,81.0,Routine - Unscheduled,65679_20171204_103103,High risk food holding temperature,High Risk,91.0,91.0,2.0,2.0,25.0
80930,Amelie,1754 Polk St,San Francisco,CA,94109,None,None,None,14155296916.0,80930_20170313,2017-03-13,94.0,Routine - Unscheduled,80930_20170313_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
85924,Domino'S #8421,5200 Geary Blvd,San Francisco,CA,94118,None,None,None,14155383030.0,85924_20170620,2017-06-20,90.0,Routine - Unscheduled,85924_20170620_103143,Inadequate warewashing facilities or equipment,Low Risk,,,,,
75738,Bibimbar,380 Bush St #2,San Francisco,CA,94104,None,None,None,Unknown,75738_20180604,2018-06-04,96.0,Routine - Unscheduled,75738_20180604_103139,Improper food storage,Low Risk,,,,,
83648,7 Eleven Store #2366-39475B,3400 Mission,San Francisco,CA,94110,None,None,None,Unknown,83648_20171218,2017-12-18,78.0,Routine - Unscheduled,83648_20171218_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,
83804,Wise Sons Delicatessen,1520 Fillmore St,San Francisco,CA,94115,None,None,None,Unknown,83804_20180508,2018-05-08,81.0,Routine - Unscheduled,83804_20180508_103102,Unclean hands or improper use of gloves,High Risk,,,,,
83325,Five Star Truffles,4251 A 18th St,San Francisco,CA,94114,None,None,None,14155555128.0,83325_20170630,2017-06-30,86.0,Routine - Unscheduled,83325_20170630_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
91565,"Red'S Java House, Inc","Pier 30,",San Francisco,CA,94105,None,None,None,Unknown,91565_20180215,2018-02-15,87.0,New Ownership,91565_20180215_103142,Unclean nonfood contact surfaces,Low Risk,,,,,
74168,Barrel Head Brewhouse,1785 Fulton St,San Francisco,CA,94117,None,None,None,14155303441.0,74168_20171121,2017-11-21,83.0,Routine - Unscheduled,74168_20171121_103130,Inadequate sewage or wastewater disposal,Moderate Risk,,,,,
69759,Fish N Gari,1718 Polk St,San Francisco,CA,94109,37.792577,-122.421016,POINT (-122.421016 37.792577),Unknown,69759_20180820,2018-08-20,86.0,Routine - Unscheduled,69759_20180820_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,105.0,105.0,4.0,3.0,32.0
78143,Best Beverage Catering,99 Grove St,San Francisco,CA,94102,None,None,None,Unknown,78143_20180724,2018-07-24,94.0,Routine - Unscheduled,78143_20180724_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
65831,Spices Restaurant,291 06th Ave,San Francisco,CA,94118,37.778382,-122.462787,POINT (-122.462787 37.778382),Unknown,65831_20180711,2018-07-11,80.0,Routine - Unscheduled,65831_20180711_103103,High risk food holding temperature,High Risk,5.0,5.0,8.0,4.0,11.0
92453,Kaiju Cooks,1650 Balboa St.,San Francisco,CA,94121,None,None,None,Unknown,92453_20190315,2019-03-15,73.0,Routine - Unscheduled,92453_20190315_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,
75297,Artesano,3415 California St,San Francisco,CA,94118,None,None,None,Unknown,75297_20171030,2017-10-30,85.0,Routine - Unscheduled,75297_20171030_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,
88281,Good Eggs,901 Rankin St,San Francisco,CA,94124,None,None,None,14155851029.0,88281_20171115,2017-11-15,87.0,New Construction,88281_20171115_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
68813,Small Foods,522 02nd St,San Francisco,CA,94107,37.782803,-122.393379,POINT (-122.393379 37.782803),Unknown,68813_20161025,2016-10-25,87.0,Complaint,68813_20161025_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,31.0,31.0,1.0,10.0,8.0
84590,Chaat Corner,320 3rd St,San Francisco,CA,94107,None,None,None,Unknown,84590_20181001,2018-10-01,54.0,Routine - Unscheduled,84590_20181001_103102,Unclean hands or improper use of gloves,High Risk,,,,,
81539,Fayes,3614 18th St,San Francisco,CA,94110,None,None,None,14155520434.0,81539_20180117,2018-01-17,94.0,Routine - Unscheduled,81539_20180117_103139,Improper food storage,Low Risk,,,,,
66522,Java House Llc,PIER 40,San Francisco,CA,94107,None,None,None,Unknown,66522_20170809,2017-08-09,78.0,Routine - Unscheduled,66522_20170809_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
66229,Amphawa Thai Noodle House,5020 GEARY Blvd,San Francisco,CA,94122,37.780733,-122.473114,POINT (-122.473114 37.780733),Unknown,66229_20180822,2018-08-22,80.0,Routine - Unscheduled,66229_20180822_103120,Moderate risk food holding temperature,Moderate Risk,5.0,5.0,8.0,4.0,29.0
79117,1428 Haight,1428 Haight St,San Francisco,CA,94117,None,None,None,14155868484.0,79117_20180817,2018-08-17,77.0,Routine - Unscheduled,79117_20180817_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
69324,Las Brisas,3137 MISSION St,San Francisco,CA,94110,37.747173,-122.418804,POINT (-122.418804 37.747173),Unknown,69324_20161025,2016-10-25,88.0,Routine - Unscheduled,69324_20161025_103154,Unclean or degraded floors walls or ceilings,Low Risk,83.0,83.0,9.0,2.0,2.0
74191,Andersen Bread,2 Embarcadero Center  R-2203-4,San Francisco,CA,94111,None,None,None,Unknown,74191_20190305,2019-03-05,84.0,Routine - Unscheduled,74191_20190305_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
78528,Wetzel'S Pretzels,865 Market St Ste. 9008,San Francisco,CA,94103,None,None,None,Unknown,78528_20190116,2019-01-16,87.0,Routine - Unscheduled,78528_20190116_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
92983,La Loma Produce #8,2840 Mission St.,San Francisco,CA,94110,None,None,None,Unknown,92983_20190211,2019-02-11,72.0,Routine - Unscheduled,92983_20190211_103165,No plan review or Building Permit,Low Risk,,,,,
82950,Acquolina,1600 Stockton St,San Francisco,CA,94133,None,None,None,Unknown,82950_20190822,2019-08-22,87.0,Routine - Unscheduled,82950_20190822_103150,Improper or defective plumbing,Low Risk,,,,,
90192,Ming Hui Dim Sum,2495 San Bruno Ave,San Francisco,CA,94134,None,None,None,Unknown,90192_20170315,2017-03-15,79.0,Routine - Unscheduled,90192_20170315_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
65139,Wo Chong,863 Washington St,San Francisco,CA,94108,37.795004,-122.407606,POINT (-122.407606 37.795004),Unknown,65139_20171127,2017-11-27,86.0,Routine - Unscheduled,65139_20171127_103131,Moderate risk vermin infestation,Moderate Risk,104.0,104.0,6.0,3.0,6.0
68070,Per Diem,564 Market St #140,San Francisco,CA,94104,37.789575,-122.401091,POINT (-122.401091 37.789575),Unknown,68070_20190513,2019-05-13,75.0,Routine - Unscheduled,68070_20190513_103123,Food in poor condition,Moderate Risk,108.0,108.0,6.0,3.0,8.0
78213,Monsieur Benjamin,451 Gough St,San Francisco,CA,94102,None,None,None,Unknown,78213_20180207,2018-02-07,98.0,Routine - Unscheduled,78213_20180207_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,
84922,Taco Bell Cantina #31685,710 03rd St,San Francisco,CA,94107,None,None,None,Unknown,84922_20180403,2018-04-03,96.0,Routine - Unscheduled,84922_20180403_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
84451,Estrellita Snacks,2948 Folsom St.,San Francisco,CA,94110,None,None,None,Unknown,84451_20180928,2018-09-28,98.0,Routine - Unscheduled,84451_20180928_103156,Permit license or inspection report not posted,Low Risk,,,,,
77045,Parkside Farmers Market Inc,555 Taraval St,San Francisco,CA,94116,None,None,None,14155685563.0,77045_20161130,2016-11-30,92.0,Routine - Unscheduled,77045_20161130_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
85295,Happy Family Gourmet Inc,1042 Taraval St,San Francisco,CA,94116,None,None,None,14155998122.0,85295_20190829,2019-08-29,77.0,Routine - Unscheduled,85295_20190829_103133,Foods not protected from contamination,Moderate Risk,,,,,
88975,Torraku Ramen (#2),601 Mission Bay Blvd North,San Francisco,CA,94158,None,None,None,14155934357.0,88975_20170222,2017-02-22,86.0,Routine - Unscheduled,88975_20170222_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
85221,New Upper Terrace Market,4499 17th St,San Francisco,CA,94114,None,None,None,14155250326.0,85221_20180104,2018-01-04,96.0,Routine - Unscheduled,85221_20180104_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
89071,Street Taco,83 9th St.,San Francisco,CA,94103,None,None,None,Unknown,89071_20170525,2017-05-25,84.0,Routine - Unscheduled,89071_20170525_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
89678,Bonito Poke,2277 Shafter Ave,San Francisco,CA,Unknown,None,None,None,14155535548.0,89678_20181206,2018-12-06,98.0,Routine - Unscheduled,89678_20181206_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,
70723,Dirty Habit,12 04th St,San Francisco,CA,94103,37.785388,-122.405369,POINT (-122.405369 37.785388),Unknown,70723_20190611,2019-06-11,83.0,Routine - Unscheduled,70723_20190611_103127,Noncompliance with HAACP plan or variance,Moderate Risk,32.0,32.0,5.0,10.0,8.0
75991,"Eclectic Cookery, Inc.",1040 Revere Ave #2,San Francisco,CA,94124,None,None,None,Unknown,75991_20170124,2017-01-24,92.0,Routine - Unscheduled,75991_20170124_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
82134,Harbor Villa Restaurant,5238 Diamond Heights Blvd,San Francisco,CA,94131,None,None,None,14155288883.0,82134_20171128,2017-11-28,69.0,Routine - Unscheduled,82134_20171128_103142,Unclean nonfood contact surfaces,Low Risk,,,,,
81789,Koja Kitchen Truck,Off The Grid,San Francisco,CA,Unknown,None,None,None,Unknown,81789_20170311,2017-03-11,94.0,Routine - Unscheduled,81789_20170311_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,,,,,
68269,Walgreens #1126,1979 MISSION St,San Francisco,CA,94103,None,None,None,14155558749.0,68269_20161024,2016-10-24,98.0,Routine - Unscheduled,68269_20161024_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
85558,Rill'S Chimney Cake,Approved Private Locations,San Francisco,CA,94114,None,None,None,Unknown,85558_20170128,2017-01-28,89.0,Routine - Unscheduled,85558_20170128_103103,High risk food holding temperature,High Risk,,,,,
72046,Palmer'S,2298 Fillmore St,San Francisco,CA,94115,None,None,None,Unknown,72046_20190520,2019-05-20,92.0,Routine - Unscheduled,72046_20190520_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
77532,Andi'S Market,820 Cortland Ave,San Francisco,CA,94110,None,None,None,Unknown,77532_20171003,2017-10-03,62.0,Routine - Unscheduled,77532_20171003_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,
79654,Orenchi,174 Valencia St,San Francisco,CA,94103,None,None,None,14150829579.0,79654_20170831,2017-08-31,76.0,Routine - Unscheduled,79654_20170831_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
72093,Emporor'S Kitchen,418 Larkin St,San Francisco,CA,94102,None,None,None,Unknown,72093_20180822,2018-08-22,81.0,Routine - Unscheduled,72093_20180822_103103,High risk food holding temperature,High Risk,,,,,
88723,Chipotle Mexican Grill #2828,"400 Howard St, Suite 110",San Francisco,CA,94105,None,None,None,Unknown,88723_20170627,2017-06-27,80.0,Routine - Unscheduled,88723_20170627_103150,Improper or defective plumbing,Low Risk,,,,,
66808,Burger King 3684,819 Van Ness Ave,San Francisco,CA,94109,37.783196,-122.420985,POINT (-122.420985 37.783196),Unknown,66808_20180713,2018-07-13,96.0,Routine - Unscheduled,66808_20180713_103154,Unclean or degraded floors walls or ceilings,Low Risk,100.0,100.0,4.0,11.0,39.0
83403,Ly'S Vietnamese Cuisine,1779 Lombard St,San Francisco,CA,94123,None,None,None,Unknown,83403_20190408,2019-04-08,89.0,Routine - Unscheduled,83403_20190408_103142,Unclean nonfood contact surfaces,Low Risk,,,,,
75604,Rincon Latino,5080 Mission St,San Francisco,CA,94112,None,None,None,Unknown,75604_20190813,2019-08-13,92.0,Routine - Unscheduled,75604_20190813_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
87298,Tacos El Primo,2225 Jennings St,San Francisco,CA,94124,None,None,None,Unknown,87298_20180306,2018-03-06,87.0,Structural Inspection,87298_20180306_103147,Inadequate ventilation or lighting,Low Risk,,,,,
89127,J & E Restaurant,2537 24th St.,San Francisco,CA,94110,None,None,None,Unknown,89127_20170810,2017-08-10,82.0,Routine - Unscheduled,89127_20170810_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,
79427,Brisas De Vallarta,4697 Mission St,San Francisco,CA,94112,None,None,None,Unknown,79427_20170504,2017-05-04,85.0,Routine - Unscheduled,79427_20170504_103133,Foods not protected from contamination,Moderate Risk,,,,,
88883,Jane The Bakery,1875 Geary Blvd,San Francisco,CA,94115,None,None,None,Unknown,88883_20190703,2019-07-03,87.0,Routine - Unscheduled,88883_20190703_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,
82677,Fish And Farm,424 Clay St,San Francisco,CA,94111,None,None,None,Unknown,82677_20190228,2019-02-28,87.0,Routine - Unscheduled,82677_20190228_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,
89475,Lovejoy'S Tea Room,1351 Church St,San Francisco,CA,94114,None,None,None,14155646845.0,89475_20161130,2016-11-30,87.0,Reinspection/Followup,89475_20161130_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,
86562,Happy Dumplings,Off The Grid,San Francisco,CA,Unknown,None,None,None,14150384077.0,86562_20190130,2019-01-30,96.0,Routine - Unscheduled,86562_20190130_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
83636,Sam'S Chowder Mobile #4,Off The Grid,San Francisco,CA,Unknown,None,None,None,Unknown,83636_20180127,2018-01-27,96.0,Routine - Unscheduled,83636_20180127_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
65622,Gott'S Roadside Tray Gourmet,1 Ferry Building #6,San Francisco,CA,94111,37.795225,-122.39377,POINT (-122.39377 37.795225),Unknown,65622_20180117,2018-01-17,87.0,Reinspection/Followup,65622_20180117_103154,Unclean or degraded floors walls or ceilings,Low Risk,108.0,108.0,6.0,3.0,8.0
65873,Capurro'S,498 Jefferson St,San Francisco,CA,94109,37.807649,-122.420744,POINT (-122.420744 37.807649),Unknown,65873_20190917,2019-09-17,86.0,Routine - Unscheduled,65873_20190917_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,99.0,99.0,6.0,6.0,32.0
72015,Noir Lounge,581 Hayes St,San Francisco,CA,94102,None,None,None,Unknown,72015_20190321,2019-03-21,90.0,Routine - Unscheduled,72015_20190321_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
89127,J & E Restaurant,2537 24th St.,San Francisco,CA,94110,None,None,None,Unknown,89127_20180125,2018-01-25,74.0,Routine - Unscheduled,89127_20180125_103103,High risk food holding temperature,High Risk,,,,,
68644,Central Kitchen & Salumeria,782 Florida,San Francisco,CA,94110,37.759379,-122.410915,POINT (-122.410915 37.759379),Unknown,68644_20190515,2019-05-15,76.0,Routine - Unscheduled,68644_20190515_103103,High risk food holding temperature,High Risk,53.0,53.0,3.0,2.0,20.0
83369,Rubin'S Market,2997 Folsom St,San Francisco,CA,94110,None,None,None,Unknown,83369_20170309,2017-03-09,92.0,Routine - Unscheduled,83369_20170309_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
90315,Beque Restaurant,1581 Webster St 145,San Francisco,CA,94115,None,None,None,14158231170.0,90315_20170329,2017-03-29,90.0,Routine - Unscheduled,90315_20170329_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
83633,As Quoted,3613 Sacramento St,San Francisco,CA,94118,None,None,None,Unknown,83633_20170118,2017-01-18,89.0,Routine - Unscheduled,83633_20170118_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,
91209,Casablanca,Off the grid,San Francisco,CA,94123,None,None,None,14155602915.0,91209_20190713,2019-07-13,94.0,Routine - Unscheduled,91209_20190713_103143,Inadequate warewashing facilities or equipment,Low Risk,,,,,
83472,The Spice Jar,2500 Bryant St,San Francisco,CA,94110,None,None,None,Unknown,83472_20180321,2018-03-21,68.0,Routine - Unscheduled,83472_20180321_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
68753,La Briciola  Restaurant,489 03rd St,San Francisco,CA,94107,37.781451,-122.395927,POINT (-122.395927 37.781451),Unknown,68753_20171012,2017-10-12,74.0,Routine - Unscheduled,68753_20171012_103114,High risk vermin infestation,High Risk,32.0,32.0,1.0,10.0,8.0
77738,Park Plaza Fine Foods,111 Cambon Dr,San Francisco,CA,94132,None,None,None,14155587075.0,77738_20161207,2016-12-07,88.0,Routine - Unscheduled,77738_20161207_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
69909,T & L Liquor Store Inc.,3168 MISSION St,San Francisco,CA,94110,37.746459,-122.4194,POINT (-122.4194 37.746459),Unknown,69909_20180309,2018-03-09,94.0,Routine - Unscheduled,69909_20180309_103142,Unclean nonfood contact surfaces,Low Risk,83.0,83.0,9.0,2.0,2.0
68131,Radio Africa & Kitchen,4800 03rd St,San Francisco,CA,94124,37.734652,-122.390872,POINT (-122.390872 37.734652),Unknown,68131_20180607,2018-06-07,82.0,Routine - Unscheduled,68131_20180607_103131,Moderate risk vermin infestation,Moderate Risk,87.0,87.0,2.0,9.0,1.0
